RC,year,Turf,Woods,OpenWater,Pasture,RowCrops,Fallow,Ind,Comm,Paved,EigthAcre,QuarterAcre,ThirdAcre,HalfAcre,Acre,Total,RN
13,2084,1424323.327,358128.9989,3612417.172,15688440.31,152466.8067,4185.971353,27740.58175,30904.09779,843216.5319,3973.908036,86537.58227,85149.34579,261730.9866,135704.0765,22805431.19,Utah Not In Basin
13,2085,1424323.327,358108.2233,3612410.837,15687260.85,152455.8023,4185.971353,27778.50865,30957.85552,843216.5319,3998.297826,86783.9217,85311.56956,262071.7873,136056.207,22805701.91,Utah Not In Basin
13,2086,1424323.327,358087.1025,3612404.792,15686121.51,152445.5575,4185.971353,27814.78671,31009.62499,843216.5319,4021.9505,87021.61707,85465.072,262405.3923,136396.4644,22805963.26,Utah Not In Basin
13,2087,1424323.327,358065.7696,3612399.082,15685021.87,152435.9766,4185.971353,27849.49752,31059.47561,843216.5319,4044.865369,87250.41156,85609.91994,262731.3711,136725.622,22806214.97,Utah Not In Basin
13,2088,1424323.327,358044.3577,3612393.753,15683961.57,152426.9635,4185.971353,27882.72264,31107.47678,843216.5319,4067.041742,87470.04837,85746.18022,263049.2932,137044.453,22806456.78,Utah Not In Basin
13,2089,1424323.327,358022.9998,3612388.853,15682940.22,152418.4224,4185.971353,27914.54364,31153.69788,843216.5319,4088.478929,87680.27067,85873.91968,263358.7281,137353.7308,22806688.44,Utah Not In Basin
13,2090,1424323.327,358001.8291,3612384.427,15681957.42,152410.2574,4185.971353,27945.0421,31198.20831,843216.5319,4109.17624,87880.82167,85993.20515,263659.2453,137654.2286,22806909.69,Utah Not In Basin
13,2091,1424323.327,357980.9787,3612380.521,15681012.8,152402.3727,4185.971353,27974.29959,31241.07747,843216.5319,4129.132983,88071.44453,86104.10349,263950.4144,137946.7197,22807120.27,Utah Not In Basin
13,2092,1424323.327,357960.5815,3612377.181,15680105.96,152394.6722,4185.971353,28002.39769,31282.37474,843216.5319,4148.348468,88251.88246,86206.68153,264231.8049,138231.9773,22807319.93,Utah Not In Basin
13,2093,1424323.327,357940.7709,3612374.455,15679236.52,152387.0602,4185.971353,28029.41797,31322.16954,843216.5319,4166.822005,88421.87864,86301.0061,264502.9862,138510.7748,22807508.4,Utah Not In Basin
13,2094,1424323.327,357921.6797,3612372.388,15678404.1,152379.4406,4185.971353,28055.442,31360.53124,843216.5319,4184.552903,88581.17626,86387.14405,264763.5279,138783.8854,22807685.42,Utah Not In Basin
13,2095,1424323.327,357903.4412,3612371.027,15677608.3,152371.7178,4185.971353,28080.55136,31397.52925,843216.5319,4201.540472,88729.51851,86465.16221,265012.9995,139052.0824,22807850.75,Utah Not In Basin
13,2096,1424323.327,357886.1884,3612370.417,15676848.73,152363.7957,4185.971353,28104.82762,31433.23295,843216.5319,4217.784021,88866.64857,86535.12743,265250.9705,139316.139,22808004.13,Utah Not In Basin
13,2097,1424323.327,357870.0543,3612370.605,15676125.02,152355.5784,4185.971353,28128.35234,31467.71175,843216.5319,4233.28286,88992.30963,86597.10654,265477.0105,139576.8286,22808145.29,Utah Not In Basin
13,2098,1424323.327,357855.1722,3612371.638,15675436.78,152346.9701,4185.971353,28151.20712,31501.03504,843216.5319,4248.036298,89106.24488,86651.16639,265690.689,139834.9244,22808273.98,Utah Not In Basin
13,2099,1424323.327,357841.675,3612373.561,15674783.62,152337.8748,4185.971353,28173.47351,31533.27221,843216.5319,4262.043645,89208.1975,86697.37381,265891.5754,140091.1996,22808389.94,Utah Not In Basin
13,2100,1424323.327,357829.696,3612376.421,15674165.15,152328.1968,4185.971353,28195.2331,31564.49267,843216.5319,4275.30421,89297.9107,86735.79564,266079.2393,140346.4276,22808492.91,Utah Not In Basin
14,2010,608479.1453,0,64997.68678,5999850.521,0,20.01530048,1647.25923,1032.789505,20319.53305,84.06426202,3124.388405,2818.154308,5930.533532,5978.570254,6717491.114,Wyoming Southwest
14,2011,608479.1453,0,64997.68678,5999657.754,0,20.01530048,1657.31763,1039.799869,20319.53305,84.64930458,3135.040784,2835.787671,5977.515998,6078.415743,6717502.351,Wyoming Southwest
14,2012,608479.1453,0,64997.68678,5999472.08,0,20.01530048,1666.963911,1046.505262,20319.53305,85.18443677,3145.228311,2852.715268,6022.610741,6174.992681,6717513.074,Wyoming Southwest
14,2013,608479.1453,0,64997.68678,5999293.21,0,20.01530048,1676.214954,1052.919554,20319.53305,85.67298028,3154.971503,2868.966592,6065.896298,6268.428507,6717523.306,Wyoming Southwest
14,2014,608479.1453,0,64997.68678,5999120.854,0,20.01530048,1685.087639,1059.056614,20319.53305,86.11825677,3164.290875,2884.571134,6107.451203,6358.850655,6717533.07,Wyoming Southwest
14,2015,608479.1453,0,64997.68678,5998954.722,0,20.01530048,1693.598844,1064.930315,20319.53305,86.52358792,3173.206942,2899.558386,6147.353993,6446.386562,6717542.392,Wyoming Southwest
14,2016,608479.1453,0,64997.68678,5998794.523,0,20.01530048,1701.765451,1070.554525,20319.53305,86.8922954,3181.740218,2913.957841,6185.683203,6531.163665,6717551.294,Wyoming Southwest
14,2017,608479.1453,0,64997.68678,5998639.968,0,20.01530048,1709.60434,1075.943116,20319.53305,87.22770089,3189.91122,2927.798991,6222.517369,6613.3094,6717559.8,Wyoming Southwest
14,2018,608479.1453,0,64997.68678,5998490.767,0,20.01530048,1717.132389,1081.109958,20319.53305,87.53312605,3197.740462,2941.111328,6257.935025,6692.951204,6717567.935,Wyoming Southwest
14,2019,608479.1453,0,64997.68678,5998346.629,0,20.01530048,1724.36648,1086.068921,20319.53305,87.81189257,3205.248459,2953.924344,6292.014708,6770.216514,6717575.721,Wyoming Southwest
14,2020,608479.1453,0,64997.68678,5998207.265,0,20.01530048,1731.323492,1090.833876,20319.53305,88.06732212,3212.455727,2966.267531,6324.834952,6845.232764,6717583.184,Wyoming Southwest
14,2021,608479.1453,0,64997.68678,5998072.384,0,20.01530048,1738.020305,1095.418694,20319.53305,88.30273636,3219.382781,2978.170382,6356.474294,6918.127393,6717590.347,Wyoming Southwest
14,2022,608479.1453,0,64997.68678,5997941.696,0,20.01530048,1744.473798,1099.837244,20319.53305,88.52145698,3226.050136,2989.662388,6387.011268,6989.027837,6717597.233,Wyoming Southwest
14,2023,608479.1453,0,64997.68678,5997814.912,0,20.01530048,1750.700853,1104.103397,20319.53305,88.72680564,3232.478307,3000.773042,6416.524411,7058.061532,6717603.866,Wyoming Southwest
14,2024,608479.1453,0,64997.68678,5997691.741,0,20.01530048,1756.718349,1108.231024,20319.53305,88.92210402,3238.687809,3011.531836,6445.092257,7125.355914,6717610.271,Wyoming Southwest
14,2025,608479.1453,0,64997.68678,5997571.894,0,20.01530048,1762.543166,1112.233995,20319.53305,89.1106738,3244.699158,3021.968261,6472.793342,7191.038421,6717616.471,Wyoming Southwest
14,2026,608479.1453,0,64997.68678,5997455.079,0,20.01530048,1768.192184,1116.126181,20319.53305,89.29583664,3250.532868,3032.111811,6499.706202,7255.236488,6717622.49,Wyoming Southwest
14,2027,608479.1453,0,64997.68678,5997341.008,0,20.01530048,1773.682283,1119.921451,20319.53305,89.48091423,3256.209455,3041.991977,6525.909373,7318.077552,6717628.351,Wyoming Southwest
14,2028,608479.1453,0,64997.68678,5997229.389,0,20.01530048,1779.030342,1123.633677,20319.53305,89.66922823,3261.749434,3051.638251,6551.481388,7379.689049,6717634.08,Wyoming Southwest
14,2029,608479.1453,0,64997.68678,5997119.934,0,20.01530048,1784.253242,1127.276729,20319.53305,89.86410032,3267.17332,3061.080126,6576.500785,7440.198416,6717639.698,Wyoming Southwest
14,2030,608479.1453,0,64997.68678,5997012.352,0,20.01530048,1789.367863,1130.864477,20319.53305,90.06885216,3272.501629,3070.347094,6601.046099,7499.73309,6717645.232,Wyoming Southwest
14,2031,608479.1453,0,64997.68678,5996906.498,0,20.01530048,1794.384212,1134.404928,20319.53305,90.2854853,3277.746369,3079.455166,6625.161362,7558.34511,6717650.693,Wyoming Southwest
14,2032,608479.1453,0,64997.68678,5996802.813,0,20.01530048,1799.284808,1137.88263,20319.53305,90.51072069,3282.885525,3088.366436,6648.752602,7615.784929,6717656.057,Wyoming Southwest
14,2033,608479.1453,0,64997.68678,5996701.882,0,20.01530048,1804.045297,1141.276267,20319.53305,90.73995914,3287.888578,3097.029517,6671.691344,7671.727604,6717661.29,Wyoming Southwest
14,2034,608479.1453,0,64997.68678,5996604.291,0,20.01530048,1808.641325,1144.564525,20319.53305,90.96860146,3292.725006,3105.39302,6693.849111,7725.848191,6717666.355,Wyoming Southwest
14,2035,608479.1453,0,64997.68678,5996510.625,0,20.01530048,1813.048538,1147.726087,20319.53305,91.19204846,3297.364288,3113.405559,6715.097429,7777.821746,6717671.217,Wyoming Southwest
14,2036,608479.1453,0,64997.68678,5996421.47,0,20.01530048,1817.242583,1150.739639,20319.53305,91.40570097,3301.775904,3121.015747,6735.307821,7827.323325,6717675.843,Wyoming Southwest
14,2037,608479.1453,0,64997.68678,5996337.411,0,20.01530048,1821.199104,1153.583864,20319.53305,91.60495978,3305.929333,3128.172195,6754.351813,7874.027985,6717680.195,Wyoming Southwest
14,2038,608479.1453,0,64997.68678,5996259.035,0,20.01530048,1824.893749,1156.237448,20319.53305,91.78522572,3309.794054,3134.823518,6772.10093,7917.610782,6717684.24,Wyoming Southwest
14,2039,608479.1453,0,64997.68678,5996186.926,0,20.01530048,1828.302164,1158.679074,20319.53305,91.94189959,3313.339547,3140.918327,6788.426695,7957.746772,6717687.943,Wyoming Southwest
14,2040,608479.1453,0,64997.68678,5996121.671,0,20.01530048,1831.399994,1160.887428,20319.53305,92.07038221,3316.53529,3146.405236,6803.200633,7994.111012,6717691.267,Wyoming Southwest
14,2041,608479.1453,0,64997.68678,5996063.586,0,20.01530048,1834.174363,1162.85064,20319.53305,92.16735191,3319.364771,3151.256753,6816.354218,8026.526027,6717694.193,Wyoming Southwest
14,2042,608479.1453,0,64997.68678,5996011.922,0,20.01530048,1836.658302,1164.594627,20319.53305,92.23459706,3321.867514,3155.540975,6828.05871,8055.404218,6717696.763,Wyoming Southwest
14,2043,608479.1453,0,64997.68678,5995965.657,0,20.01530048,1838.896318,1166.154755,20319.53305,92.27518357,3324.097049,3159.349895,6838.54532,8081.305455,6717699.033,Wyoming Southwest
14,2044,608479.1453,0,64997.68678,5995923.772,0,20.01530048,1840.932921,1167.566386,20319.53305,92.29217732,3326.106908,3162.775504,6848.045259,8104.789609,6717701.06,Wyoming Southwest
14,2045,608479.1453,0,64997.68678,5995885.248,0,20.01530048,1842.812617,1168.864885,20319.53305,92.28864422,3327.95062,3165.909797,6856.789735,8126.416549,6717702.9,Wyoming Southwest
14,2046,608479.1453,0,64997.68678,5995849.065,0,20.01530048,1844.579916,1170.085616,20319.53305,92.26765015,3329.681719,3168.844765,6865.009961,8146.746145,6717704.61,Wyoming Southwest
14,2047,608479.1453,0,64997.68678,5995814.204,0,20.01530048,1846.279325,1171.263942,20319.53305,92.23226103,3331.353734,3171.672401,6872.937144,8166.338268,6717706.247,Wyoming Southwest
14,2048,608479.1453,0,64997.68678,5995779.644,0,20.01530048,1847.955352,1172.435229,20319.53305,92.18554273,3333.020196,3174.484699,6880.802496,8185.752788,6717707.867,Wyoming Southwest
14,2049,608479.1453,0,64997.68678,5995744.368,0,20.01530048,1849.652506,1173.63484,20319.53305,92.13056116,3334.734638,3177.373649,6888.837227,8205.549574,6717709.526,Wyoming Southwest
14,2050,608479.1453,0,64997.68678,5995707.354,0,20.01530048,1851.415295,1174.898138,20319.53305,92.07038221,3336.55059,3180.431246,6897.272546,8226.288498,6717711.282,Wyoming Southwest
14,2051,608479.1453,0,64997.68678,5995667.751,0,20.01530048,1853.281214,1176.254587,20319.53305,92.00828493,3338.512084,3183.733426,6906.300502,8248.439273,6717713.181,Wyoming Southwest
14,2052,608479.1453,0,64997.68678,5995625.378,0,20.01530048,1855.259717,1177.710038,20319.53305,91.94840095,3340.625153,3187.2919,6915.956498,8272.110997,6717715.235,Wyoming Southwest
14,2053,608479.1453,0,64997.68678,5995580.22,0,20.01530048,1857.353245,1179.264444,20319.53305,91.89507506,3342.88633,3191.102323,6926.236775,8297.322611,6717717.442,Wyoming Southwest
14,2054,608479.1453,0,64997.68678,5995532.263,0,20.01530048,1859.564238,1180.917756,20319.53305,91.85265205,3345.292151,3195.160351,6937.137573,8324.093055,6717719.806,Wyoming Southwest
14,2055,608479.1453,0,64997.68678,5995481.493,0,20.01530048,1861.895137,1182.669924,20319.53305,91.82547669,3347.839149,3199.461639,6948.655134,8352.441272,6717722.326,Wyoming Southwest
14,2056,608479.1453,0,64997.68678,5995427.896,0,20.01530048,1864.348383,1184.520901,20319.53305,91.81789377,3350.523858,3204.001842,6960.7857,8382.386202,6717725.003,Wyoming Southwest
14,2057,608479.1453,0,64997.68678,5995371.458,0,20.01530048,1866.926417,1186.470636,20319.53305,91.83424808,3353.342812,3208.776615,6973.525509,8413.946787,6717727.838,Wyoming Southwest
14,2058,608479.1453,0,64997.68678,5995312.164,0,20.01530048,1869.631679,1188.519082,20319.53305,91.8788844,3356.292544,3213.781613,6986.870805,8447.141968,6717730.832,Wyoming Southwest
14,2059,608479.1453,0,64997.68678,5995250.001,0,20.01530048,1872.466612,1190.666189,20319.53305,91.95614751,3359.369589,3219.012492,7000.817828,8481.990687,6717733.987,Wyoming Southwest
14,2060,608479.1453,0,64997.68678,5995184.955,0,20.01530048,1875.433655,1192.911909,20319.53305,92.07038221,3362.570481,3224.464907,7015.362819,8518.511885,6717737.302,Wyoming Southwest
14,2061,608479.1453,0,64997.68678,5995117.118,0,20.01530048,1878.529801,1195.252341,20319.53305,92.22380317,3365.887721,3230.126805,7030.480626,8556.661441,6717740.773,Wyoming Southwest
14,2062,608479.1453,0,64997.68678,5995047.016,0,20.01530048,1881.730244,1197.668177,20319.53305,92.41010464,3369.297684,3235.955299,7046.060533,8596.142994,6717744.369,Wyoming Southwest
14,2063,608479.1453,0,64997.68678,5994975.279,0,20.01530048,1885.004733,1200.136257,20319.53305,92.62085076,3372.772713,3241.899793,7061.970429,8636.597118,6717748.055,Wyoming Southwest
14,2064,608479.1453,0,64997.68678,5994902.539,0,20.01530048,1888.323014,1202.633423,20319.53305,92.84760569,3376.285149,3247.909693,7078.078204,8677.66439,6717751.794,Wyoming Southwest
14,2065,608479.1453,0,64997.68678,5994829.428,0,20.01530048,1891.654832,1205.136515,20319.53305,93.08193356,3379.807335,3253.934404,7094.251749,8718.985385,6717755.55,Wyoming Southwest
14,2066,608479.1453,0,64997.68678,5994756.578,0,20.01530048,1894.969936,1207.622372,20319.53305,93.31539853,3383.311613,3259.923329,7110.358952,8760.20068,6717759.288,Wyoming Southwest
14,2067,608479.1453,0,64997.68678,5994684.62,0,20.01530048,1898.238072,1210.067836,20319.53305,93.53956474,3386.770325,3265.825874,7126.267705,8800.950849,6717762.971,Wyoming Southwest
14,2068,608479.1453,0,64997.68678,5994614.186,0,20.01530048,1901.428986,1212.449746,20319.53305,93.74599634,3390.155814,3271.591445,7141.845898,8840.876469,6717766.563,Wyoming Southwest
14,2069,608479.1453,0,64997.68678,5994545.908,0,20.01530048,1904.512425,1214.744944,20319.53305,93.92625746,3393.440422,3277.169445,7156.96142,8879.618115,6717770.028,Wyoming Southwest
14,2070,608479.1453,0,64997.68678,5994480.416,0,20.01530048,1907.458136,1216.930269,20319.53305,94.07191226,3396.596492,3282.509279,7171.482162,8916.816364,6717773.329,Wyoming Southwest
14,2071,608479.1453,0,64997.68678,5994418.211,0,20.01530048,1910.242656,1218.98786,20319.53305,94.17682757,3399.601977,3287.571215,7185.302668,8952.185985,6717776.44,Wyoming Southwest
14,2072,608479.1453,0,64997.68678,5994359.267,0,20.01530048,1912.869685,1220.921041,20319.53305,94.24408097,3402.45728,3292.358968,7198.424096,8985.73852,6717779.362,Wyoming Southwest
14,2073,608479.1453,0,64997.68678,5994303.424,0,20.01530048,1915.349711,1222.738436,20319.53305,94.27905274,3405.168415,3296.887119,7210.87426,9017.559706,6717782.109,Wyoming Southwest
14,2074,608479.1453,0,64997.68678,5994250.524,0,20.01530048,1917.693225,1224.448668,20319.53305,94.28712315,3407.741396,3301.170244,7222.680974,9047.73528,6717784.69,Wyoming Southwest
14,2075,608479.1453,0,64997.68678,5994200.408,0,20.01530048,1919.910716,1226.060359,20319.53305,94.27367247,3410.182238,3305.222923,7233.872049,9076.350978,6717787.117,Wyoming Southwest
14,2076,608479.1453,0,64997.68678,5994152.917,0,20.01530048,1922.012674,1227.582133,20319.53305,94.24408097,3412.496954,3309.059735,7244.475299,9103.492536,6717789.402,Wyoming Southwest
14,2077,608479.1453,0,64997.68678,5994107.894,0,20.01530048,1924.009588,1229.022612,20319.53305,94.20372893,3414.69156,3312.695258,7254.518538,9129.245691,6717791.556,Wyoming Southwest
14,2078,608479.1453,0,64997.68678,5994065.178,0,20.01530048,1925.911949,1230.390419,20319.53305,94.15799662,3416.772069,3316.144071,7264.029578,9153.696179,6717793.591,Wyoming Southwest
14,2079,608479.1453,0,64997.68678,5994024.613,0,20.01530048,1927.730245,1231.694178,20319.53305,94.1122643,3418.744495,3319.420752,7273.036233,9176.929737,6717795.518,Wyoming Southwest
14,2080,608479.1453,0,64997.68678,5993986.038,0,20.01530048,1929.474966,1232.94251,20319.53305,94.07191226,3420.614852,3322.53988,7281.566315,9199.032101,6717797.348,Wyoming Southwest
14,2081,608479.1453,0,64997.68678,5993949.311,0,20.01530048,1931.154905,1234.142714,20319.53305,94.04124471,3422.388753,3325.514319,7289.646478,9220.081468,6717799.091,Wyoming Southwest
14,2082,608479.1453,0,64997.68678,5993914.347,0,20.01530048,1932.772063,1235.296793,20319.53305,94.02026165,3424.070201,3328.350073,7297.29874,9240.125874,6717800.752,Wyoming Southwest
14,2083,608479.1453,0,64997.68678,5993881.077,0,20.01530048,1934.326744,1236.405423,20319.53305,94.00788702,3425.662797,3331.051433,7304.543957,9259.205816,6717802.332,Wyoming Southwest
14,2084,608479.1453,0,64997.68678,5993849.431,0,20.01530048,1935.819251,1237.469282,20319.53305,94.00304477,3427.17014,3333.622688,7311.402988,9277.361792,6717803.834,Wyoming Southwest
14,2085,608479.1453,0,64997.68678,5993819.342,0,20.01530048,1937.24989,1238.489046,20319.53305,94.00465886,3428.595833,3336.068128,7317.896689,9294.634297,6717805.262,Wyoming Southwest
14,2086,608479.1453,0,64997.68678,5993790.739,0,20.01530048,1938.618962,1239.465394,20319.53305,94.01165321,3429.943476,3338.392042,7324.04592,9311.063828,6717806.616,Wyoming Southwest
14,2087,608479.1453,0,64997.68678,5993763.554,0,20.01530048,1939.926773,1240.399002,20319.53305,94.02295178,3431.216669,3340.59872,7329.871536,9326.690883,6717807.901,Wyoming Southwest
14,2088,608479.1453,0,64997.68678,5993737.717,0,20.01530048,1941.173627,1241.290547,20319.53305,94.03747852,3432.419014,3342.692453,7335.394396,9341.555958,6717809.118,Wyoming Southwest
14,2089,608479.1453,0,64997.68678,5993713.159,0,20.01530048,1942.359827,1242.140707,20319.53305,94.05415736,3433.554112,3344.67753,7340.635357,9355.69955,6717810.269,Wyoming Southwest
14,2090,608479.1453,0,64997.68678,5993689.812,0,20.01530048,1943.485677,1242.95016,20319.53305,94.07191226,3434.625563,3346.55824,7345.615276,9369.162155,6717811.359,Wyoming Southwest
14,2091,608479.1453,0,64997.68678,5993667.605,0,20.01530048,1944.551481,1243.719582,20319.53305,94.08966716,3435.636967,3348.338874,7350.355013,9381.984271,6717812.388,Wyoming Southwest
14,2092,608479.1453,0,64997.68678,5993646.47,0,20.01530048,1945.557543,1244.44965,20319.53305,94.106346,3436.591927,3350.023722,7354.875423,9394.206394,6717813.359,Wyoming Southwest
14,2093,608479.1453,0,64997.68678,5993626.337,0,20.01530048,1946.504167,1245.141043,20319.53305,94.12087274,3437.494043,3351.617072,7359.197365,9405.86902,6717814.276,Wyoming Southwest
14,2094,608479.1453,0,64997.68678,5993607.138,0,20.01530048,1947.391657,1245.794437,20319.53305,94.13217131,3438.346915,3353.123215,7363.341696,9417.012648,6717815.14,Wyoming Southwest
14,2095,608479.1453,0,64997.68678,5993588.803,0,20.01530048,1948.220316,1246.410509,20319.53305,94.13916566,3439.154145,3354.546441,7367.329273,9427.677773,6717815.954,Wyoming Southwest
14,2096,608479.1453,0,64997.68678,5993571.263,0,20.01530048,1948.99045,1246.989936,20319.53305,94.14077975,3439.919332,3355.891039,7371.180955,9437.904892,6717816.721,Wyoming Southwest
14,2097,608479.1453,0,64997.68678,5993554.449,0,20.01530048,1949.70236,1247.533397,20319.53305,94.1359375,3440.646079,3357.161299,7374.917599,9447.734503,6717817.443,Wyoming Southwest
14,2098,608479.1453,0,64997.68678,5993538.292,0,20.01530048,1950.356353,1248.041568,20319.53305,94.12356287,3441.337986,3358.361511,7378.560062,9457.207101,6717818.123,Wyoming Southwest
14,2099,608479.1453,0,64997.68678,5993522.723,0,20.01530048,1950.95273,1248.515127,20319.53305,94.10257981,3441.998654,3359.495965,7382.129203,9466.363184,6717818.762,Wyoming Southwest
14,2100,608479.1453,0,64997.68678,5993507.672,0,20.01530048,1951.491797,1248.95475,20319.53305,94.07191226,3442.631683,3360.568951,7385.645877,9475.243248,6717819.365,Wyoming Southwest
15,2010,816018.8198,558.4485137,236643.531,11064520.22,8.00379946,0,434.2784466,988.7321694,33833.5851,44.03184148,3742.710725,5593.534324,15075.26921,34733.69787,12215981.61,Wyoming In Basin
15,2011,816018.8198,558.4485137,236643.531,11064465.34,8.00379946,0,435.6185976,991.3022633,33833.5851,44.03184148,3749.275483,5605.28604,15107.3188,34734.30503,12215988.17,Wyoming In Basin
15,2012,816018.8198,558.4485137,236643.531,11064410.29,8.00379946,0,436.9779877,993.8824315,33833.5851,44.03184148,3755.85297,5617.110643,15139.42369,34734.91008,12215994.75,Wyoming In Basin
15,2013,816018.8198,558.4485137,236643.531,11064355.08,8.00379946,0,438.3544792,996.4715548,33833.5851,44.03184148,3762.441772,5629.002258,15171.57775,34735.51324,12216001.34,Wyoming In Basin
15,2014,816018.8198,558.4485137,236643.531,11064299.75,8.00379946,0,439.7459345,999.0685136,33833.5851,44.03184148,3769.040475,5640.955012,15203.77482,34736.11476,12216007.94,Wyoming In Basin
15,2015,816018.8198,558.4485137,236643.531,11064244.29,8.00379946,0,441.1502158,1001.672189,33833.5851,44.03184148,3775.647663,5652.963029,15236.00876,34736.71487,12216014.54,Wyoming In Basin
15,2016,816018.8198,558.4485137,236643.531,11064188.73,8.00379946,0,442.5651855,1004.281461,33833.5851,44.03184148,3782.261923,5665.020434,15268.27342,34737.3138,12216021.16,Wyoming In Basin
15,2017,816018.8198,558.4485137,236643.531,11064133.08,8.00379946,0,443.9887059,1006.89521,33833.5851,44.03184148,3788.881841,5677.121354,15300.56266,34737.9118,12216027.78,Wyoming In Basin
15,2018,816018.8198,558.4485137,236643.531,11064077.37,8.00379946,0,445.4186393,1009.512318,33833.5851,44.03184148,3795.506001,5689.259913,15332.87033,34738.50908,12216034.4,Wyoming In Basin
15,2019,816018.8198,558.4485137,236643.531,11064021.6,8.00379946,0,446.8528481,1012.131664,33833.5851,44.03184148,3802.13299,5701.430236,15365.1903,34739.1059,12216041.03,Wyoming In Basin
15,2020,816018.8198,558.4485137,236643.531,11063965.8,8.00379946,0,448.2891945,1014.75213,33833.5851,44.03184148,3808.761394,5713.626449,15397.51641,34739.70248,12216047.66,Wyoming In Basin
15,2021,816018.8198,558.4485137,236643.531,11063909.97,8.00379946,0,449.725541,1017.372596,33833.5851,44.03184148,3815.389798,5725.842678,15429.84252,34740.29906,12216054.29,Wyoming In Basin
15,2022,816018.8198,558.4485137,236643.531,11063854.15,8.00379946,0,451.1597497,1019.991942,33833.5851,44.03184148,3822.016787,5738.073048,15462.16249,34740.89587,12216060.91,Wyoming In Basin
15,2023,816018.8198,558.4485137,236643.531,11063798.33,8.00379946,0,452.5896831,1022.60905,33833.5851,44.03184148,3828.640947,5750.311683,15494.47016,34741.49316,12216067.54,Wyoming In Basin
15,2024,816018.8198,558.4485137,236643.531,11063742.55,8.00379946,0,454.0132035,1025.222799,33833.5851,44.03184148,3835.260865,5762.55271,15526.75941,34742.09115,12216074.16,Wyoming In Basin
15,2025,816018.8198,558.4485137,236643.531,11063686.81,8.00379946,0,455.4281732,1027.832071,33833.5851,44.03184148,3841.875125,5774.790254,15559.02407,34742.69008,12216080.77,Wyoming In Basin
15,2026,816018.8198,558.4485137,236643.531,11063631.13,8.00379946,0,456.8324545,1030.435746,33833.5851,44.03184148,3848.482313,5787.018439,15591.258,34743.29019,12216087.38,Wyoming In Basin
15,2027,816018.8198,558.4485137,236643.531,11063575.53,8.00379946,0,458.2239098,1033.032705,33833.5851,44.03184148,3855.081016,5799.231393,15623.45507,34743.89171,12216093.98,Wyoming In Basin
15,2028,816018.8198,558.4485137,236643.531,11063520.03,8.00379946,0,459.6004013,1035.621828,33833.5851,44.03184148,3861.669818,5811.423239,15655.60913,34744.49488,12216100.57,Wyoming In Basin
15,2029,816018.8198,558.4485137,236643.531,11063464.63,8.00379946,0,460.9597914,1038.201997,33833.5851,44.03184148,3868.247305,5823.588103,15687.71402,34745.09992,12216107.14,Wyoming In Basin
15,2030,816018.8198,558.4485137,236643.531,11063409.37,8.00379946,0,462.2999425,1040.77209,33833.5851,44.03184148,3874.812063,5835.72011,15719.76361,34745.70708,12216113.71,Wyoming In Basin
15,2031,816018.8198,558.4485137,236643.531,11063354.27,8.00379946,0,463.6188529,1043.330108,33833.5851,44.03184148,3881.360089,5847.809253,15751.73789,34746.31636,12216120.26,Wyoming In Basin
15,2032,816018.8198,558.4485137,236643.531,11063299.47,8.00379946,0,464.9150657,1045.87052,33833.5851,44.03184148,3887.877025,5859.828993,15783.56134,34746.92682,12216126.77,Wyoming In Basin
15,2033,816018.8198,558.4485137,236643.531,11063245.09,8.00379946,0,466.1872601,1048.386914,33833.5851,44.03184148,3894.345923,5871.748655,15815.14461,34747.53727,12216133.24,Wyoming In Basin
15,2034,816018.8198,558.4485137,236643.531,11063191.31,8.00379946,0,467.4341153,1050.872876,33833.5851,44.03184148,3900.749839,5883.537568,15846.39833,34748.14655,12216139.65,Wyoming In Basin
15,2035,816018.8198,558.4485137,236643.531,11063138.25,8.00379946,0,468.6543103,1053.321996,33833.5851,44.03184148,3907.071824,5895.165059,15877.23313,34748.75348,12216145.97,Wyoming In Basin
15,2036,816018.8198,558.4485137,236643.531,11063086.06,8.00379946,0,469.8465245,1055.72786,33833.5851,44.03184148,3913.294932,5906.600454,15907.55964,34749.35688,12216152.19,Wyoming In Basin
15,2037,816018.8198,558.4485137,236643.531,11063034.89,8.00379946,0,471.0094368,1058.084057,33833.5851,44.03184148,3919.402217,5917.813082,15937.2885,34749.95558,12216158.3,Wyoming In Basin
15,2038,816018.8198,558.4485137,236643.531,11062984.89,8.00379946,0,472.1417266,1060.384173,33833.5851,44.03184148,3925.376731,5928.772269,15966.33034,34750.54839,12216164.27,Wyoming In Basin
15,2039,816018.8198,558.4485137,236643.531,11062936.2,8.00379946,0,473.2420729,1062.621797,33833.5851,44.03184148,3931.201528,5939.447342,15994.59578,34751.13416,12216170.1,Wyoming In Basin
15,2040,816018.8198,558.4485137,236643.531,11062888.97,8.00379946,0,474.309155,1064.790516,33833.5851,44.03184148,3936.859661,5949.807629,16021.99546,34751.71169,12216175.76,Wyoming In Basin
15,2041,816018.8198,558.4485137,236643.531,11062843.27,8.00379946,0,475.3431089,1066.887446,33833.5851,44.03184148,3942.342537,5959.836988,16048.48149,34752.28076,12216181.24,Wyoming In Basin
15,2042,816018.8198,558.4485137,236643.531,11062798.9,8.00379946,0,476.3498988,1068.923819,33833.5851,44.03184148,3947.674977,5969.577398,16074.17185,34752.84489,12216186.57,Wyoming In Basin
